id,name,asset_type,raw_asset_ids,tags,location_id,street_address,unit,unit_type,municipality,city,state,zip_code,parcel_id,residence,iffy_geocoding,available_transportation,parent_location,url,email,phone,hours_of_operation,holiday_hours_of_operation,periodicity,capacity,wifi_network,internet_access,computers_available,accessibility,open_to_public,child_friendly,sensitive,do_not_display,localizability,services,hard_to_count_population,data_source_names,data_source_urls,organization_name,organization_phone,organization_email,etl_notes,latitude,longitude,full_address,geom_type,census_tract,allegheny_county_municipality,geocoding_status
221675,ANGELA'S HAIR,hair_salons,1007,,85078,"393 VANADIUM RD, UNIT 303",,,,Pittsburgh,PA,15243,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3690921981395,-80.0844224765662,"393 VANADIUM RD, UNIT 303, Pittsburgh, PA 15243",Point,42003470300,Scott Township,OK
221676,ANGELA'S HAIR DESIGNING STUDIO,hair_salons,1008,,85079,"993 BRODHEAD ROAD, SUITE 040",,,,Coraopolis,PA,15108,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.5231522743096,-80.2249792596698,"993 BRODHEAD ROAD, SUITE 040, Coraopolis, PA 15108",Point,42003451105,Moon Township,OK
221677,ANIKO'S HUNGARIAN SKIN CARE AND SPA,hair_salons,1009,,85080,"7061 STEUBENVILLE PIKE, 2ND FLR",,,,Oakdale,PA,15071,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4433014924147,-80.1763535845388,"7061 STEUBENVILLE PIKE, 2ND FLR, Oakdale, PA 15071",Point,42003453003,North Fayette Township,OK
221680,ANNETTA SETZENFAND'S BEAUTY SHOP,hair_salons,1012,,85083,5860 STATE RD,,,,GIBSONIA,PA,15044,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.6615209086665,-79.9620683514249,"5860 STATE RD, GIBSONIA, PA 15044",Point,42003408001,Richland Township,OK
221681,ANOTHER HAIR SALON,hair_salons,1013,,85084,"4358 GIBSONIA RD, SUITE C",,,,Gibsonia,PA,15044,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.6217911397708,-79.9208315562681,"4358 GIBSONIA RD, SUITE C, Gibsonia, PA 15044",Point,42003407001,West Deer Township,OK
221682,ANTHONY IZZI SALON,hair_salons,1014,,85085,6 LOOP STREET,,,,Pittsburgh,PA,15215,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4891231036402,-79.9008090999354,"6 LOOP STREET, Pittsburgh, PA 15215",Point,42003423000,Aspinwall Borough,OK
221685,APPLAUSE HAIR DESIGN,hair_salons,1017,,85088,10 N MEADOWS DR,,,,Wexford,PA,15090,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.6126021951496,-80.0552182148989,"10 N MEADOWS DR, Wexford, PA 15090",Point,42003413100,McCandless Township,OK
221687,ARI'S PLACE,hair_salons,1019,,85090,1500 LOCUST ST.,,,,BRADDOCK,PA,15104,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.408915876332,-79.8527112591513,"1500 LOCUST ST., BRADDOCK, PA 15104",Point,42003512800,North Braddock Borough,OK
221688,ART OF HAIR STUDIO,hair_salons,1020,,85091,"4099 WILLIAM PENN HWY, JONNET BLDG",,,,MONROEVILLE,PA,15146,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4390206929076,-79.7698463867919,"4099 WILLIAM PENN HWY, JONNET BLDG, MONROEVILLE, PA 15146",Point,42003521200,Monroeville Municipality,OK
221690,ASHLEY DEMASI HAIR STUDIO INC,hair_salons,1022,,85093,1401 MT ROYAL BLVD,,,,Glenshaw,PA,15116,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"1401 MT ROYAL BLVD, Glenshaw, PA 15116",,,,Unable to geocode this address to a single unambigous point.
221696,AVANTGARDE HAIR DESIGNS,hair_salons,1028,,85099,301 TRENTON AVENUE,,,,PITTSBURGH,PA,15221,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"301 TRENTON AVENUE, PITTSBURGH, PA 15221",,,,Unable to geocode this address to a single unambigous point.
221695,AURIA SALON LLC,hair_salons,1027,,85098,8313 PERRY HWY,,,,Pittsburgh,PA,15237,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.5581489092538,-80.0399701000271,"8313 PERRY HWY, Pittsburgh, PA 15237",Point,42003413300,McCandless Township,OK
221693,ATTITUDES WITH STYLE,hair_salons,1025,,85096,7170 STEUBENVILLE PK,,,,Oakdale,PA,15071,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4441149011044,-80.1820736023174,"7170 STEUBENVILLE PK, Oakdale, PA 15071",Point,42003453004,North Fayette Township,OK
221775,CARDILLO'S HAIR STUDIO,hair_salons,1107,,85173,3361 OAKNOLL ROAD,,,,GIBSONIA,PA,15044,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.605892753018,-79.9204530626064,"3361 OAKNOLL ROAD, GIBSONIA, PA 15044",Point,42003414101,Hampton Township,OK
221815,CONFETTIS HAIR STUDIO,hair_salons,1147,,85213,2014 BABCOCK BOULEVARD,,,,PITTSBURGH,PA,15209,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.5072342767399,-79.9889557662908,"2014 BABCOCK BOULEVARD, PITTSBURGH, PA 15209",Point,42003429202,Ross Township,OK
221855,DENNIS CONTI'S HAIR DESIGN,hair_salons,1187,,85253,1461 OLD STEUBENVILLE PIKE,,,,PITTSBURGH,PA,15205,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4506985250623,-80.1139292553127,"1461 OLD STEUBENVILLE PIKE, PITTSBURGH, PA 15205",Point,42003459201,Robinson Township,OK
221868,DOLCE VITA SALON AND SPA,hair_salons,1200,,85266,"10 N MEADOWS DRIVE, UNIT 1",,,,Wexford,PA,15090,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.6126021951496,-80.0552182148989,"10 N MEADOWS DRIVE, UNIT 1, Wexford, PA 15090",Point,42003413100,McCandless Township,OK
221873,DRY BAR,hair_salons,1205,,85271,"100 SIENA DRIVE, UNIT 145",,,,Pittsburgh,PA,15241,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3466506941025,-80.0572414571363,"100 SIENA DRIVE, UNIT 145, Pittsburgh, PA 15241",Point,42003474102,Upper St. Clair Municipality,OK
221883,EDDIE'S HAIRCUT SHOP,hair_salons,1215,,85281,1738 PINE HOLLOW ROAD,,,,McKees Rocks,PA,15136,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4757750045988,-80.097878865689,"1738 PINE HOLLOW ROAD, McKees Rocks, PA 15136",Point,42003460001,Kennedy Township,OK
221884,EDEN SALON AND DAY SPA,hair_salons,1216,,85282,2820 GOLDEN MILE HIGHWAY,,,,Pittsburgh,PA,15239,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4794011372381,-79.7053196743675,"2820 GOLDEN MILE HIGHWAY, Pittsburgh, PA 15239",Point,42003526301,Plum Borough,OK
221885,EIGHTEEN EIGHT FINE MENS SALON,hair_salons,1217,,85283,"8011 MCKNIGHT RD, SUITE C",,,,Pittsburgh,PA,15237,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.55102531765,-80.0205532443356,"8011 MCKNIGHT RD, SUITE C, Pittsburgh, PA 15237",Point,42003429500,Ross Township,OK
221886,EIKON HAIR LOUNGE,hair_salons,1218,,85284,2634 BRANDT SCHOOL ROAD,,,,Wexford,PA,15090,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.6156534842871,-80.0913843923594,"2634 BRANDT SCHOOL ROAD, Wexford, PA 15090",Point,42003412001,Franklin Park Borough,OK
221892,ELEMENTS HAIR AND NAIL STUDIO,hair_salons,1224,,85290,"1209 ST RTE 885, SUITE 1",,,,Jefferson Hills,PA,15025,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"1209 ST RTE 885, SUITE 1, Jefferson Hills, PA 15025",,,,Unable to geocode this address to a single unambigous point.
221893,ELENI ALEXANDER SALON,hair_salons,1225,,85291,1691 MCFARLAND ROAD,,,,Pittsburgh,PA,15216,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3959395288451,-80.0468724222883,"1691 MCFARLAND ROAD, Pittsburgh, PA 15216",Point,42003473100,Mount Lebanon,OK
221894,ELIXIR HAIR ARTISTRY AND DESIGN,hair_salons,1226,,85292,"520 WASHINGTON ROAD, SUITE 101",,,,Pittsburgh,PA,15228,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3836742729821,-80.0440870284652,"520 WASHINGTON ROAD, SUITE 101, Pittsburgh, PA 15228",Point,42003473200,Mount Lebanon,"There are 2 parcels that contain the point (-80.0440870284652, 40.3836742729821)."
221895,ELLIVEN SPA,hair_salons,1227,,85293,"2101 GREENTREE ROAD, SUITE A 106",,,,Pittsburgh,PA,15220,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.390475562493,-80.070837719512,"2101 GREENTREE ROAD, SUITE A 106, Pittsburgh, PA 15220",Point,42003470300,Scott Township,OK
221897,ELSEWHERE HAIR AND NAIL HAVEN,hair_salons,1229,,85295,"715 DORSEYVILLE ROAD, SUITE D1",,,,Pittsburgh,PA,15238,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.5461105234961,-79.9015414018982,"715 DORSEYVILLE ROAD, SUITE D1, Pittsburgh, PA 15238",Point,42003415002,Indiana Township,OK
221900,EMILY'S HAIR ZONE,hair_salons,1232,,85298,304 CURRY HOLLOW RD,,,,Pittsburgh,PA,15236,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3375663563936,-79.9758576093931,"304 CURRY HOLLOW RD, Pittsburgh, PA 15236",Point,42003480101,Pleasant Hills Borough,OK
221901,ENTOURAGE HAIR DESIGN,hair_salons,1233,,85299,"4725 MCKNIGHT ROAD, SUITE 101",,,,PITTSBURGH,PA,15237,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.5184586569953,-80.0055894443053,"4725 MCKNIGHT ROAD, SUITE 101, PITTSBURGH, PA 15237",Point,42003429500,Ross Township,OK
221903,ESSENTIAL BEAUTY LLC,hair_salons,1235,,85301,210 FOWLER RD,,,,WEXFORD,PA,15090,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"210 FOWLER RD, WEXFORD, PA 15090",,,,Unable to geocode this address to a single unambigous point.
221904,ESSENTIALS STUDIO,hair_salons,1236,,85302,1784 NORTH HIGHLAND ROAD,,,,PITTSBURGH,PA,15241,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3492007095342,-80.0523278417654,"1784 NORTH HIGHLAND ROAD, PITTSBURGH, PA 15241",Point,42003475101,Bethel Park Municipality,OK
221908,EVOLUTIONS SALON,hair_salons,1240,,85306,1201 BROUGHTON RD,,,,Pittsburgh,PA,15236,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3303472457101,-79.9887753053808,"1201 BROUGHTON RD, Pittsburgh, PA 15236",Point,42003490003,South Park Township,OK
221910,FAMILY HAIR ROOM,hair_salons,1242,,85308,806 OVERHILL DRIVE,,,,N VERSAILLES,PA,15137,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3768990427123,-79.8289391445224,"806 OVERHILL DRIVE, N VERSAILLES, PA 15137",Point,42003504100,North Versailles Township,OK
221914,FANTASTIC SAMS,hair_salons,1246,,85312,"3109 WASHINGTON PK, STE 102",,,,Bridgeville,PA,15017,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3483822115806,-80.1116338946801,"3109 WASHINGTON PK, STE 102, Bridgeville, PA 15017",Point,42003456004,South Fayette Township,OK
221916,FAZIO'S HAIR DESIGNS,hair_salons,1248,,85314,2215 ARDMORE BLVD,,,,PITTSBURGH,PA,15221,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4174925662159,-79.8481383463259,"2215 ARDMORE BLVD, PITTSBURGH, PA 15221",Point,42003563900,Forest Hills Borough,OK
221922,FLUHME GLAM BAR,hair_salons,1254,,85320,803 WARRENDALE VILLAGE DRIVE,,,,Warrendale,PA,15086,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"803 WARRENDALE VILLAGE DRIVE, Warrendale, PA 15086",,,,Unable to geocode this address to a single unambigous point.
221923,FLUHME GLAM BAR,hair_salons,1255,,85321,607 WASHINGTON RD,,,,Pittsburgh,PA,15228,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3829439822227,-80.0436104882511,"607 WASHINGTON RD, Pittsburgh, PA 15228",Point,42003473300,Mount Lebanon,OK
221924,FORTUNE SARGO HEBDA BEAUTY SHOP,hair_salons,1256,,85322,5245 GLENBURN DR,,,,Pittsburgh,PA,15236,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3477796700209,-79.9633410578671,"5245 GLENBURN DR, Pittsburgh, PA 15236",Point,42003488500,West Mifflin Borough,OK
221926,FOX CHAPEL HAIR DESIGNS,hair_salons,1258,,85324,"1311 OLD FREEPORT RD, SUITE 1",,,,Pittsburgh,PA,15238,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4883158388549,-79.8772005885848,"1311 OLD FREEPORT RD, SUITE 1, Pittsburgh, PA 15238",Point,42003421100,O Hara Township,OK
221927,FRANCES AIELLO BEAUTY SHOP,hair_salons,1259,,85325,120 BAKER AVENUE,,,,TURTLE CREEK,PA,15145,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4271288503935,-79.81638937566,"120 BAKER AVENUE, TURTLE CREEK, PA 15145",Point,42003520001,Wilkins Township,OK
221928,FRANK WOODS SALON,hair_salons,1260,,85326,"227 COMMERCIAL AVENUE, SECOND FLOOR",,,,PITTSBURGH,PA,15215,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4902673685335,-79.9039262058969,"227 COMMERCIAL AVENUE, SECOND FLOOR, PITTSBURGH, PA 15215",Point,42003423000,Aspinwall Borough,OK
221929,FRANNY'S CURLS CUTS AND COLOURS,hair_salons,1261,,85327,1211 STEVENS STREET,,,,N VERSAILLES,PA,15137,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.374861397648,-79.8018653552079,"1211 STEVENS STREET, N VERSAILLES, PA 15137",Point,42003564400,North Versailles Township,OK
221930,FREEDOM HAIR DESIGNS,hair_salons,1262,,85328,13 FRREEDOM DRIVE SOUTH,,,,Bridgeville,PA,15017,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"13 FRREEDOM DRIVE SOUTH, Bridgeville, PA 15017",,,,Unable to geocode this address to a single unambigous point.
221931,FREESTYLE BEAUTY SALON,hair_salons,1263,,85329,4112 CLAIRTON BLVD,,,,PITTSBURGH,PA,15227,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3671192558887,-79.9844080055511,"4112 CLAIRTON BLVD, PITTSBURGH, PA 15227",Point,42003478100,Brentwood Borough,OK
221933,GALLERIA SALON 1,hair_salons,1265,,85331,"1500 WASHINGTON RD, SUITE 1402, SALON 1",,,,Pittsburgh,PA,15228,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"1500 WASHINGTON RD, SUITE 1402, SALON 1, Pittsburgh, PA 15228",,,,ERROR
221934,GALLERIA SALON 10,hair_salons,1266,,85332,"1500 WASHINGTON RD, SUITE 1402, UNIT 10",,,,Pittsburgh,PA,15228,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"1500 WASHINGTON RD, SUITE 1402, UNIT 10, Pittsburgh, PA 15228",,,,ERROR
221935,GALLERIA SALON 2,hair_salons,1267,,85333,"1500 WASHINGTON RD, SUITE 1402, UNIT 2",,,,Pittsburgh,PA,15228,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"1500 WASHINGTON RD, SUITE 1402, UNIT 2, Pittsburgh, PA 15228",,,,ERROR
221915,FAVERO'S HAIR SALON,hair_salons,1247,,85313,"1014 UNITY CENTER RD, LOWER LEVEL",,,,Pittsburgh,PA,15239,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4785229155958,-79.762364965994,"1014 UNITY CENTER RD, LOWER LEVEL, Pittsburgh, PA 15239",Point,42003526202,Plum Borough,OK
221936,GALLERIA SALON 3,hair_salons,1268,,85334,"1500 WASHINGTON RD, SUITE  1402, UNIT 3",,,,Pittsburgh,PA,15228,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"1500 WASHINGTON RD, SUITE  1402, UNIT 3, Pittsburgh, PA 15228",,,,ERROR
221980,HAIR ADDICTIONS,hair_salons,1312,,85378,7192 STEUBENVILLE PIKE,,,,Oakdale,PA,15071,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.44404949528,-80.1834977978772,"7192 STEUBENVILLE PIKE, Oakdale, PA 15071",Point,42003453004,North Fayette Township,OK
221939,GALLERIA SALON 5,hair_salons,1271,,85337,"1500 WASHINGTON ROAD, SUITE 1402",,,,Pittsburgh,PA,15228,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3568760237396,-80.0512874031637,"1500 WASHINGTON ROAD, SUITE 1402, Pittsburgh, PA 15228",Point,42003473500,Mount Lebanon,OK
221940,GALLERIA SALON 6,hair_salons,1272,,85338,"1500 WASHINGTON RD, SUITE 1402",,,,Pittsburgh,PA,15228,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3568760237396,-80.0512874031637,"1500 WASHINGTON RD, SUITE 1402, Pittsburgh, PA 15228",Point,42003473500,Mount Lebanon,OK
221941,GALLERIA SALON 7,hair_salons,1273,,85339,"1500 WASHINGTON RD, SUITE 1402, UNIT 7",,,,Pittsburgh,PA,15228,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"1500 WASHINGTON RD, SUITE 1402, UNIT 7, Pittsburgh, PA 15228",,,,ERROR
221942,GALLERIA SALON 8,hair_salons,1274,,85340,"1500 WASHINGTON RD, SUITE 1402, UNIT 8",,,,Pittsburgh,PA,15228,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"1500 WASHINGTON RD, SUITE 1402, UNIT 8, Pittsburgh, PA 15228",,,,ERROR
221946,GAVAZZI & CO HAIR DESIGNS,hair_salons,1278,,85344,166 LINDSAY RD,,,,CARNEGIE,PA,15106,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3897509641033,-80.0844889134668,"166 LINDSAY RD, CARNEGIE, PA 15106",Point,42003470600,Scott Township,OK
221948,GEORGE DOKMANOVICH BEAUTY SALON,hair_salons,1280,,85346,4275 CLAIRTON BLVD,,,,PITTSBURGH,PA,15236,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3633927190453,-79.9835911594699,"4275 CLAIRTON BLVD, PITTSBURGH, PA 15236",Point,42003478200,Brentwood Borough,OK
221950,GINGERSNIPS,hair_salons,1282,,85348,109 CAROLYN DRIVE,,,,CORAOPOLIS,PA,15108,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.4533100190889,-80.2170934643544,"109 CAROLYN DRIVE, CORAOPOLIS, PA 15108",Point,42003453004,North Fayette Township,OK
221953,GLORIA'S,hair_salons,1285,,85351,1035 5TH AVENUE,,,,East Mc Keesport,PA,15035,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.382907249396,-79.809964646681,"1035 5TH AVENUE, East Mc Keesport, PA 15035",Point,42003507000,East McKeesport Borough,OK
221955,GLOW BLOTIQUE BAR,hair_salons,1287,,85353,541 BEAVER ROAD,,,,Sewickley,PA,15143,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.5393980420378,-80.1792720209229,"541 BEAVER ROAD, Sewickley, PA 15143",Point,42003445500,Sewickley Borough,OK
221956,GREAT CLIPS,hair_salons,1288,,85354,5513 WILLIAM FLYNN HIGHWAY,,,,Gibsonia,PA,15044,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.6268290727707,-79.9423978079481,"5513 WILLIAM FLYNN HIGHWAY, Gibsonia, PA 15044",Point,42003408002,Richland Township,OK
221957,GREAT CLIPS,hair_salons,1289,,85355,10620 PERRY HWY,,,,Wexford,PA,15090,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.6131201473904,-80.0531392426616,"10620 PERRY HWY, Wexford, PA 15090",Point,42003409000,Pine Township,OK
221958,GREAT CLIPS,hair_salons,1290,,85356,80 HIGHLANDS MALL DRIVE,,,,Natrona Heights,PA,15065,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"80 HIGHLANDS MALL DRIVE, Natrona Heights, PA 15065",,,,Unable to geocode this address to a single unambigous point.
221959,GREAT CLIPS,hair_salons,1291,,85357,"1020 VILLAGE CENTER DRIVE, SUITE N2G",,,,Tarentum,PA,15084,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.5684943474663,-79.8037771527861,"1020 VILLAGE CENTER DRIVE, SUITE N2G, Tarentum, PA 15084",Point,42003405000,Frazer Township,OK
221960,GREAT CLIPS,hair_salons,1292,,85358,"4960 ROUTE 8, SHOPPERS PLAZA",,,,Allison Park,PA,15101,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"4960 ROUTE 8, SHOPPERS PLAZA, Allison Park, PA 15101",,,,Unable to geocode this address to a single unambigous point.
221963,GREAT CLIPS,hair_salons,1295,,85361,4225 BROWNSVILLE ROAD,,,,Pittsburgh,PA,15227,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3638634011213,-79.9836577218111,"4225 BROWNSVILLE ROAD, Pittsburgh, PA 15227",Point,42003478200,Brentwood Borough,OK
221964,GREAT CLIPS,hair_salons,1296,,85362,"6021 CENTER AVENUE, (OLD PENN CIRCLE S)",,,,Pittsburgh,PA,15206,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"6021 CENTER AVENUE, (OLD PENN CIRCLE S), Pittsburgh, PA 15206",,,,ERROR
221965,GREAT CLIPS,hair_salons,1297,,85363,315 MCHOLME DRIVE,,,,Pittsburgh,PA,15275,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"315 MCHOLME DRIVE, Pittsburgh, PA 15275",,,,Unable to geocode this address to a single unambigous point.
221966,GREAT CLIPS,hair_salons,1298,,85364,3340 MCINTYRE SQUARE DR,,,,Pittsburgh,PA,15237,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.5537364013742,-80.01581341679,"3340 MCINTYRE SQUARE DR, Pittsburgh, PA 15237",Point,42003429201,Ross Township,OK
221967,GREAT CLIPS,hair_salons,1299,,85365,223 MT NEBO POINTE DRIVE,,,,Pittsburgh,PA,15237,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,,,"223 MT NEBO POINTE DRIVE, Pittsburgh, PA 15237",,,,Unable to geocode this address to a single unambigous point.
221973,GREAT CLIPS,hair_salons,1305,,85371,"1025 WASHINGTON PK, UNIT 18",,,,Bridgeville,PA,15017,,,,,,,,,,,,,,,,,,,,,FIX,,,Pennsylvania Licensing System,https://www.pals.pa.gov/#/page/search,,,,,40.3666865453008,-80.1068218666232,"1025 WASHINGTON PK, UNIT 18, Bridgeville, PA 15017",Point,42003458000,Collier Township,"There are 2 parcels that contain the point (-80.1068218666232, 40.3666865453008)."
